"register","raw","normalised","n_trials","changed"
"CTIS","Belgium / Spain / Italy / Czechia / France","Belgium / Czech Republic / France / Italy / Spain",1,TRUE
"CTIS","Belgium / Spain / Italy / Czechia / Hungary / Poland / France / Portugal / Germany / Greece","Belgium / Czech Republic / France / Germany / Greece / Hungary / Italy / Poland / Portugal / Spain",1,TRUE
"CTIS","Belgium / Spain / Italy / France / Germany / Ireland / Norway","Belgium / France / Germany / Ireland / Italy / Norway / Spain",1,TRUE
"CTIS","Belgium / Spain / Italy / France / Germany / Romania","Belgium / France / Germany / Italy / Romania / Spain",1,TRUE
"CTIS","Belgium / Spain / Italy / France / Hungary / Poland","Belgium / France / Hungary / Italy / Poland / Spain",1,TRUE
"CTIS","Belgium / Spain / Italy / Germany","Belgium / Germany / Italy / Spain",1,TRUE
"CTIS","Belgium / Spain / Italy / Germany / France","Belgium / France / Germany / Italy / Spain",1,TRUE
"CTIS","Belgium / Spain / Italy / Greece / France / Germany","Belgium / France / Germany / Greece / Italy / Spain",1,TRUE
"CTIS","Belgium / Spain / Italy / Netherlands / France","Belgium / France / Italy / Netherlands / Spain",1,TRUE
"CTIS","Belgium / Spain / Italy / Poland / France","Belgium / France / Italy / Poland / Spain",1,TRUE
"CTIS","Belgium / Spain / Netherlands / Finland","Belgium / Finland / Netherlands / Spain",1,TRUE
"CTIS","Belgium / Spain / Netherlands / France","Belgium / France / Netherlands / Spain",1,TRUE
"CTIS","Belgium / Spain / Netherlands / France / Denmark","Belgium / Denmark / France / Netherlands / Spain",1,TRUE
"CTIS","Belgium / Spain / Netherlands / Germany","Belgium / Germany / Netherlands / Spain",1,TRUE
"CTIS","Belgium / Spain / Netherlands / Italy / France / Germany","Belgium / France / Germany / Italy / Netherlands / Spain",1,TRUE
"CTIS","Belgium / Spain / Netherlands / Italy / Germany / France","Belgium / France / Germany / Italy / Netherlands / Spain",1,TRUE
"CTIS","Belgium / Spain / Netherlands / Portugal / Italy","Belgium / Italy / Netherlands / Portugal / Spain",1,TRUE
"CTIS","Belgium / Spain / Netherlands / Sweden / France / Hungary / Portugal / Italy / Poland / Germany / Austria","Austria / Belgium / France / Germany / Hungary / Italy / Netherlands / Poland / Portugal / Spain / Sweden",1,TRUE
"CTIS","Belgium / Spain / Norway / Germany / Sweden / Netherlands / France / Italy / Finland / Portugal / Poland","Belgium / Finland / France / Germany / Italy / Netherlands / Norway / Poland / Portugal / Spain / Sweden",1,TRUE
"CTIS","Belgium / Spain / Portugal / France / Poland","Belgium / France / Poland / Portugal / Spain",1,TRUE
"CTIS","Belgium / Spain / Portugal / Italy / France / Austria / Sweden","Austria / Belgium / France / Italy / Portugal / Spain / Sweden",1,TRUE
"CTIS","Belgium / Spain / Romania / Ireland / Czechia / France / Poland / Denmark / Netherlands / Germany","Belgium / Czech Republic / Denmark / France / Germany / Ireland / Netherlands / Poland / Romania / Spain",1,TRUE
"CTIS","Belgium / Spain / Sweden / Italy / France","Belgium / France / Italy / Spain / Sweden",1,TRUE
"CTIS","Belgium / Spain / Sweden / Poland / Italy","Belgium / Italy / Poland / Spain / Sweden",1,TRUE
"CTIS","Belgium / Sweden / Denmark / Italy / Spain / Netherlands / Czechia","Belgium / Czech Republic / Denmark / Italy / Netherlands / Spain / Sweden",1,TRUE
"CTIS","Belgium / Sweden / Italy / Netherlands / France / Portugal / Norway / Germany / Spain / Poland / Greece / Austria / Hungary","Austria / Belgium / France / Germany / Greece / Hungary / Italy / Netherlands / Norway / Poland / Portugal / Spain / Sweden",1,TRUE
"CTIS","Belgium / Sweden / Netherlands / Germany / Denmark / Spain / Austria / Poland / Portugal / Greece / France / Italy / Czechia","Austria / Belgium / Czech Republic / Denmark / France / Germany / Greece / Italy / Netherlands / Poland / Portugal / Spain / Sweden",1,TRUE
"CTIS","Belgium / Sweden / Spain","Belgium / Spain / Sweden",1,TRUE
"CTIS","Belgium / Sweden / Spain / France / Italy / Netherlands","Belgium / France / Italy / Netherlands / Spain / Sweden",1,TRUE
"CTIS","Belgium / Sweden / Spain / Germany / France / Netherlands / Poland / Italy","Belgium / France / Germany / Italy / Netherlands / Poland / Spain / Sweden",1,TRUE
"CTIS","Belgium / Sweden / Spain / Italy / Portugal / Slovakia / Greece","Belgium / Greece / Italy / Portugal / Slovakia / Spain / Sweden",1,TRUE
"CTIS","Bulgaria / Austria / Czechia / Portugal / Hungary / Norway / Denmark / Sweden / Belgium / Finland / Spain / France / Italy / Slovakia / Germany","Austria / Belgium / Bulgaria / Czech Republic / Denmark / Finland / France / Germany / Hungary / Italy / Norway / Portugal / Slovakia / Spain / Sweden",1,TRUE
"CTIS","Bulgaria / Austria / Italy / Poland / Spain","Austria / Bulgaria / Italy / Poland / Spain",1,TRUE
"CTIS","Bulgaria / Austria / Netherlands / Sweden / Belgium / Spain / Poland / France / Germany / Italy","Austria / Belgium / Bulgaria / France / Germany / Italy / Netherlands / Poland / Spain / Sweden",1,TRUE
"CTIS","Bulgaria / Austria / Poland / Germany / Hungary / Spain / France / Italy / Belgium","Austria / Belgium / Bulgaria / France / Germany / Hungary / Italy / Poland / Spain",1,TRUE
"CTIS","Bulgaria / Belgium / Portugal / Poland / Czechia / Germany","Belgium / Bulgaria / Czech Republic / Germany / Poland / Portugal",1,TRUE
"CTIS","Bulgaria / Croatia / Czechia / Romania / Spain / Slovakia","Bulgaria / Croatia / Czech Republic / Romania / Slovakia / Spain",1,TRUE
"CTIS","Bulgaria / Croatia / Portugal","Bulgaria / Croatia / Portugal",1,FALSE
"CTIS","Bulgaria / Croatia / Romania / Germany / Belgium / France / Slovakia / Spain / Portugal / Hungary / Greece / Italy / Poland","Belgium / Bulgaria / Croatia / France / Germany / Greece / Hungary / Italy / Poland / Portugal / Romania / Slovakia / Spain",1,TRUE
"CTIS","Bulgaria / Croatia / Slovakia / Poland","Bulgaria / Croatia / Poland / Slovakia",1,TRUE
"CTIS","Bulgaria / Czechia / Denmark / Spain / Portugal / Belgium / France / Poland / Germany / Italy / Hungary","Belgium / Bulgaria / Czech Republic / Denmark / France / Germany / Hungary / Italy / Poland / Portugal / Spain",1,TRUE
"CTIS","Bulgaria / Czechia / Germany / Poland / Hungary","Bulgaria / Czech Republic / Germany / Hungary / Poland",1,TRUE
"CTIS","Bulgaria / Czechia / Germany / Poland / Hungary / Slovakia / Romania","Bulgaria / Czech Republic / Germany / Hungary / Poland / Romania / Slovakia",1,TRUE
"CTIS","Bulgaria / Czechia / Germany / Spain / Romania","Bulgaria / Czech Republic / Germany / Romania / Spain",1,TRUE
"CTIS","Bulgaria / Czechia / Italy / France","Bulgaria / Czech Republic / France / Italy",1,TRUE
"CTIS","Bulgaria / Czechia / Poland / Denmark / Netherlands / Hungary / Slovakia","Bulgaria / Czech Republic / Denmark / Hungary / Netherlands / Poland / Slovakia",1,TRUE
"CTIS","Bulgaria / Czechia / Poland / Hungary / Sweden / Italy / Belgium / Netherlands / France / Spain / Denmark / Germany / Portugal","Belgium / Bulgaria / Czech Republic / Denmark / France / Germany / Hungary / Italy / Netherlands / Poland / Portugal / Spain / Sweden",1,TRUE
"CTIS","Bulgaria / Czechia / Poland / Romania / Denmark","Bulgaria / Czech Republic / Denmark / Poland / Romania",1,TRUE
"CTIS","Bulgaria / Czechia / Sweden / Poland / Germany / Finland / France","Bulgaria / Czech Republic / Finland / France / Germany / Poland / Sweden",1,TRUE
"CTIS","Bulgaria / Denmark / Spain / Czechia / Hungary / Italy / Portugal / Belgium / Greece","Belgium / Bulgaria / Czech Republic / Denmark / Greece / Hungary / Italy / Portugal / Spain",1,TRUE
"CTIS","Bulgaria / Denmark / Spain / Poland / Netherlands / Greece / Germany / Austria / France / Italy / Portugal / Romania / Slovakia","Austria / Bulgaria / Denmark / France / Germany / Greece / Italy / Netherlands / Poland / Portugal / Romania / Slovakia / Spain",1,TRUE
"CTIS","Bulgaria / Estonia / Poland / Denmark","Bulgaria / Denmark / Estonia / Poland",1,TRUE
"CTIS","Bulgaria / Estonia / Poland / Italy / Spain","Bulgaria / Estonia / Italy / Poland / Spain",1,TRUE
"CTIS","Bulgaria / Estonia / Romania / France / Spain / Denmark / Croatia / Germany / Austria / Italy / Poland","Austria / Bulgaria / Croatia / Denmark / Estonia / France / Germany / Italy / Poland / Romania / Spain",1,TRUE
"CTIS","Bulgaria / France","Bulgaria / France",1,FALSE
"CTIS","Bulgaria / France / Italy / Spain","Bulgaria / France / Italy / Spain",1,FALSE
"CTIS","Bulgaria / Germany / France / Spain","Bulgaria / France / Germany / Spain",1,TRUE
"CTIS","Bulgaria / Germany / Netherlands / Spain / Hungary","Bulgaria / Germany / Hungary / Netherlands / Spain",1,TRUE
"CTIS","Bulgaria / Germany / Poland","Bulgaria / Germany / Poland",1,FALSE
"CTIS","Bulgaria / Germany / Spain / Poland / Portugal / Italy / Netherlands / Belgium / France / Czechia / Hungary","Belgium / Bulgaria / Czech Republic / France / Germany / Hungary / Italy / Netherlands / Poland / Portugal / Spain",1,TRUE
"CTIS","Bulgaria / Greece / Spain / Czechia / France / Romania / Poland / Germany / Belgium","Belgium / Bulgaria / Czech Republic / France / Germany / Greece / Poland / Romania / Spain",1,TRUE
"CTIS","Bulgaria / Hungary","Bulgaria / Hungary",1,FALSE
"CTIS","Bulgaria / Hungary / Croatia / Germany","Bulgaria / Croatia / Germany / Hungary",1,TRUE
"CTIS","Bulgaria / Hungary / Germany","Bulgaria / Germany / Hungary",1,TRUE
"CTIS","Bulgaria / Hungary / Poland / France / Spain / Czechia / Denmark / Italy / Sweden / Netherlands / Norway / Slovakia / Portugal / Finland / Belgium / Germany / Greece / Lithuania / Romania","Belgium / Bulgaria / Czech Republic / Denmark / Finland / France / Germany / Greece / Hungary / Italy / Lithuania / Netherlands / Norway / Poland / Portugal / Romania / Slovakia / Spain / Sweden",1,TRUE
"CTIS","Bulgaria / Hungary / Poland / Romania","Bulgaria / Hungary / Poland / Romania",1,FALSE
"CTIS","Bulgaria / Hungary / Poland / Spain","Bulgaria / Hungary / Poland / Spain",1,FALSE
"CTIS","Bulgaria / Hungary / Spain / Germany / Czechia / Poland","Bulgaria / Czech Republic / Germany / Hungary / Poland / Spain",1,TRUE
"CTIS","Bulgaria / Hungary / Sweden / Italy / Poland","Bulgaria / Hungary / Italy / Poland / Sweden",1,TRUE
"CTIS","Bulgaria / Italy / Czechia / Spain / Hungary / Slovakia / Netherlands / Germany / Croatia / Greece","Bulgaria / Croatia / Czech Republic / Germany / Greece / Hungary / Italy / Netherlands / Slovakia / Spain",1,TRUE
"CTIS","Bulgaria / Italy / France / Spain / Germany / Croatia","Bulgaria / Croatia / France / Germany / Italy / Spain",1,TRUE
"CTIS","Bulgaria / Italy / Hungary / Lithuania / Germany / Spain / Czechia / Greece / Portugal / Romania / Poland","Bulgaria / Czech Republic / Germany / Greece / Hungary / Italy / Lithuania / Poland / Portugal / Romania / Spain",1,TRUE
"CTIS","Bulgaria / Italy / Netherlands / Germany / Belgium / Spain / Romania / France","Belgium / Bulgaria / France / Germany / Italy / Netherlands / Romania / Spain",1,TRUE
"CTIS","Bulgaria / Italy / Poland / Spain / Belgium / Greece / Hungary / Czechia / Denmark / France / Germany / Netherlands / Portugal / Romania / Austria / Ireland","Austria / Belgium / Bulgaria / Czech Republic / Denmark / France / Germany / Greece / Hungary / Ireland / Italy / Netherlands / Poland / Portugal / Romania / Spain",1,TRUE
"CTIS","Bulgaria / Italy / Spain / Croatia / Portugal / Czechia / Austria / Hungary / Poland / Germany / Netherlands / France / Belgium / Finland","Austria / Belgium / Bulgaria / Croatia / Czech Republic / Finland / France / Germany / Hungary / Italy / Netherlands / Poland / Portugal / Spain",1,TRUE
"CTIS","Bulgaria / Latvia / Germany / Italy / Czechia / Belgium / Hungary / Poland / Sweden / France","Belgium / Bulgaria / Czech Republic / France / Germany / Hungary / Italy / Latvia / Poland / Sweden",1,TRUE
"CTIS","Bulgaria / Latvia / Slovakia / Belgium / Spain / Italy / Poland / Czechia / France / Hungary / Germany / Portugal / Sweden","Belgium / Bulgaria / Czech Republic / France / Germany / Hungary / Italy / Latvia / Poland / Portugal / Slovakia / Spain / Sweden",1,TRUE
"CTIS","Bulgaria / Lithuania / Latvia / Hungary / Poland","Bulgaria / Hungary / Latvia / Lithuania / Poland",1,TRUE
"CTIS","Bulgaria / Lithuania / Poland / Hungary / Latvia / Romania","Bulgaria / Hungary / Latvia / Lithuania / Poland / Romania",1,TRUE
"CTIS","Bulgaria / Netherlands / Germany / Czechia / Hungary / Italy / Spain / Belgium / Romania / France","Belgium / Bulgaria / Czech Republic / France / Germany / Hungary / Italy / Netherlands / Romania / Spain",1,TRUE
"CTIS","Bulgaria / Poland / Austria / Czechia / Germany / Spain / Hungary / Italy / Portugal / France","Austria / Bulgaria / Czech Republic / France / Germany / Hungary / Italy / Poland / Portugal / Spain",1,TRUE
"CTIS","Bulgaria / Poland / Belgium / Croatia / Netherlands / Sweden / Latvia / Romania / Lithuania / Finland / Hungary / Czechia / Slovakia / Estonia / Italy / Spain","Belgium / Bulgaria / Croatia / Czech Republic / Estonia / Finland / Hungary / Italy / Latvia / Lithuania / Netherlands / Poland / Romania / Slovakia / Spain / Sweden",1,TRUE
"CTIS","Bulgaria / Poland / Belgium / Germany / Spain / Austria / Hungary / Greece","Austria / Belgium / Bulgaria / Germany / Greece / Hungary / Poland / Spain",1,TRUE
"CTIS","Bulgaria / Poland / Czechia / Hungary / Portugal / Slovakia / Spain","Bulgaria / Czech Republic / Hungary / Poland / Portugal / Slovakia / Spain",1,TRUE
"CTIS","Bulgaria / Poland / France / Estonia / Latvia / Czechia / Spain / Germany","Bulgaria / Czech Republic / Estonia / France / Germany / Latvia / Poland / Spain",1,TRUE
"CTIS","Bulgaria / Poland / Germany / Italy / Spain","Bulgaria / Germany / Italy / Poland / Spain",1,TRUE
"CTIS","Bulgaria / Poland / Germany / Spain / Italy / Portugal / Greece / Denmark / Slovakia","Bulgaria / Denmark / Germany / Greece / Italy / Poland / Portugal / Slovakia / Spain",1,TRUE
"CTIS","Bulgaria / Poland / Hungary","Bulgaria / Hungary / Poland",1,TRUE
"CTIS","Bulgaria / Poland / Hungary / Latvia / Lithuania","Bulgaria / Hungary / Latvia / Lithuania / Poland",1,TRUE
"CTIS","Bulgaria / Poland / Romania / Spain","Bulgaria / Poland / Romania / Spain",1,FALSE
"CTIS","Bulgaria / Poland / Slovakia / Hungary / Czechia / Spain / Germany","Bulgaria / Czech Republic / Germany / Hungary / Poland / Slovakia / Spain",1,TRUE
"CTIS","Bulgaria / Poland / Spain","Bulgaria / Poland / Spain",1,FALSE
"CTIS","Bulgaria / Poland / Spain / France / Czechia / Germany / Hungary","Bulgaria / Czech Republic / France / Germany / Hungary / Poland / Spain",1,TRUE
"CTIS","Bulgaria / Poland / Spain / Germany","Bulgaria / Germany / Poland / Spain",1,TRUE
"CTIS","Bulgaria / Poland / Spain / Italy","Bulgaria / Italy / Poland / Spain",1,TRUE
"CTIS","Bulgaria / Poland / Spain / Slovakia","Bulgaria / Poland / Slovakia / Spain",1,TRUE
"CTIS","Bulgaria / Poland / Sweden / Italy / Spain / Hungary / Germany / Slovakia / Portugal / France / Belgium","Belgium / Bulgaria / France / Germany / Hungary / Italy / Poland / Portugal / Slovakia / Spain / Sweden",1,TRUE
"CTIS","Bulgaria / Portugal / Germany / Italy / Netherlands / France / Spain / Ireland / Sweden / Denmark / Greece / Belgium","Belgium / Bulgaria / Denmark / France / Germany / Greece / Ireland / Italy / Netherlands / Portugal / Spain / Sweden",1,TRUE
"CTIS","Bulgaria / Romania / France","Bulgaria / France / Romania",1,TRUE
"CTIS","Bulgaria / Romania / France / Germany / Spain / Netherlands / Hungary","Bulgaria / France / Germany / Hungary / Netherlands / Romania / Spain",1,TRUE
"CTIS","Bulgaria / Romania / France / Germany / Spain / Poland","Bulgaria / France / Germany / Poland / Romania / Spain",1,TRUE
"CTIS","Bulgaria / Romania / Germany / Czechia / Spain / Poland / Italy / Hungary / France","Bulgaria / Czech Republic / France / Germany / Hungary / Italy / Poland / Romania / Spain",1,TRUE
"CTIS","Bulgaria / Romania / Germany / Spain / Hungary / Poland / Croatia","Bulgaria / Croatia / Germany / Hungary / Poland / Romania / Spain",1,TRUE
"CTIS","Bulgaria / Romania / Hungary","Bulgaria / Hungary / Romania",1,TRUE
"CTIS","Bulgaria / Romania / Poland / Germany / Spain","Bulgaria / Germany / Poland / Romania / Spain",1,TRUE
"CTIS","Bulgaria / Slovakia","Bulgaria / Slovakia",1,FALSE
"CTIS","Bulgaria / Slovakia / Czechia / Germany / Hungary / Romania / Poland","Bulgaria / Czech Republic / Germany / Hungary / Poland / Romania / Slovakia",1,TRUE
"CTIS","Bulgaria / Slovakia / Italy / Spain / Romania / Estonia / Croatia / France / Sweden / Greece / Portugal / Slovenia / Poland / Germany / Czechia","Bulgaria / Croatia / Czech Republic / Estonia / France / Germany / Greece / Italy / Poland / Portugal / Romania / Slovakia / Slovenia / Spain / Sweden",1,TRUE
"CTIS","Bulgaria / Slovakia / Romania / Poland","Bulgaria / Poland / Romania / Slovakia",1,TRUE
"CTIS","Bulgaria / Slovakia / Spain / Poland / Romania","Bulgaria / Poland / Romania / Slovakia / Spain",1,TRUE
"CTIS","Bulgaria / Spain / France / Poland / Germany","Bulgaria / France / Germany / Poland / Spain",1,TRUE
"CTIS","Bulgaria / Spain / Germany / Italy / Poland","Bulgaria / Germany / Italy / Poland / Spain",1,TRUE
"CTIS","Bulgaria / Spain / Hungary / Slovakia / Italy / Netherlands / Croatia / Poland / Germany / Lithuania","Bulgaria / Croatia / Germany / Hungary / Italy / Lithuania / Netherlands / Poland / Slovakia / Spain",1,TRUE
"CTIS","Bulgaria / Spain / Netherlands / Italy / Poland / Greece / Germany / France / Czechia / Croatia / Norway / Sweden","Bulgaria / Croatia / Czech Republic / France / Germany / Greece / Italy / Netherlands / Norway / Poland / Spain / Sweden",1,TRUE
"CTIS","Bulgaria / Spain / Poland","Bulgaria / Poland / Spain",1,TRUE
"CTIS","Bulgaria / Spain / Poland / Italy / Germany / France / Austria","Austria / Bulgaria / France / Germany / Italy / Poland / Spain",1,TRUE
"CTIS","Bulgaria / Spain / Romania / Netherlands / France / Poland / Hungary / Italy","Bulgaria / France / Hungary / Italy / Netherlands / Poland / Romania / Spain",1,TRUE
"CTIS","Bulgaria / Spain / Romania / Poland / Germany / Italy","Bulgaria / Germany / Italy / Poland / Romania / Spain",1,TRUE
"CTIS","Bulgaria / Spain / Slovakia / Germany / Hungary / Greece / Poland / Belgium / Czechia","Belgium / Bulgaria / Czech Republic / Germany / Greece / Hungary / Poland / Slovakia / Spain",1,TRUE
"CTIS","Bulgaria / Sweden","Bulgaria / Sweden",1,FALSE
"CTIS","Bulgaria / Sweden / Hungary / Poland / France / Belgium / Germany / Slovakia / Spain / Italy","Belgium / Bulgaria / France / Germany / Hungary / Italy / Poland / Slovakia / Spain / Sweden",1,TRUE
"CTIS","Croatia / Belgium / France / Italy / Germany / Spain / Poland / Latvia / Romania / Denmark / Bulgaria / Netherlands","Belgium / Bulgaria / Croatia / Denmark / France / Germany / Italy / Latvia / Netherlands / Poland / Romania / Spain",1,TRUE
"CTIS","Croatia / Bulgaria","Bulgaria / Croatia",1,TRUE
"CTIS","Croatia / Bulgaria / Czechia / Hungary","Bulgaria / Croatia / Czech Republic / Hungary",1,TRUE
"CTIS","Croatia / Bulgaria / Poland","Bulgaria / Croatia / Poland",1,TRUE
"CTIS","Croatia / Czechia","Croatia / Czech Republic",1,TRUE
"CTIS","Croatia / Czechia / Spain / Poland / Bulgaria / Slovakia / Romania / Italy","Bulgaria / Croatia / Czech Republic / Italy / Poland / Romania / Slovakia / Spain",1,TRUE
"CTIS","Croatia / France / Netherlands / Bulgaria / Portugal / Slovakia / Hungary / Italy / Greece / Germany / Czechia / Lithuania / Spain / Belgium / Denmark / Poland","Belgium / Bulgaria / Croatia / Czech Republic / Denmark / France / Germany / Greece / Hungary / Italy / Lithuania / Netherlands / Poland / Portugal / Slovakia / Spain",1,TRUE
"CTIS","Croatia / Germany / Poland / Spain / Italy / Austria","Austria / Croatia / Germany / Italy / Poland / Spain",1,TRUE
"CTIS","Croatia / Ireland / Netherlands / Spain / France / Belgium","Belgium / Croatia / France / Ireland / Netherlands / Spain",1,TRUE
"CTIS","Croatia / Italy / Hungary / Poland / Romania / Belgium / Spain / France / Greece / Germany","Belgium / Croatia / France / Germany / Greece / Hungary / Italy / Poland / Romania / Spain",1,TRUE
"CTIS","Croatia / Latvia / Slovakia / Bulgaria / Poland / Romania / Spain / Greece / Hungary / Czechia / Italy","Bulgaria / Croatia / Czech Republic / Greece / Hungary / Italy / Latvia / Poland / Romania / Slovakia / Spain",1,TRUE
"CTIS","Croatia / Norway / Italy / Czechia / France / Sweden / Spain / Austria / Belgium / Greece / Slovenia / Ireland / Netherlands / Germany","Austria / Belgium / Croatia / Czech Republic / France / Germany / Greece / Ireland / Italy / Netherlands / Norway / Slovenia / Spain / Sweden",1,TRUE
"CTIS","Croatia / Poland / Germany / Czechia / Slovakia / Bulgaria","Bulgaria / Croatia / Czech Republic / Germany / Poland / Slovakia",1,TRUE
"CTIS","Croatia / Poland / Hungary / Czechia","Croatia / Czech Republic / Hungary / Poland",1,TRUE
"CTIS","Croatia / Romania / Austria / Estonia / Latvia / Spain / Portugal / Poland / Slovakia / Italy / Germany / Belgium / France","Austria / Belgium / Croatia / Estonia / France / Germany / Italy / Latvia / Poland / Portugal / Romania / Slovakia / Spain",1,TRUE
"CTIS","Croatia / Romania / France / Spain / Italy / Greece / Czechia / Bulgaria / Poland / Portugal / Hungary","Bulgaria / Croatia / Czech Republic / France / Greece / Hungary / Italy / Poland / Portugal / Romania / Spain",1,TRUE
"CTIS","Croatia / Romania / Greece / Italy / Belgium / Germany / Hungary / Czechia / Poland / France / Bulgaria / Austria","Austria / Belgium / Bulgaria / Croatia / Czech Republic / France / Germany / Greece / Hungary / Italy / Poland / Romania",1,TRUE
"CTIS","Croatia / Romania / Spain / Slovakia / Czechia / Bulgaria","Bulgaria / Croatia / Czech Republic / Romania / Slovakia / Spain",1,TRUE
"CTIS","Croatia / Spain / Greece / Italy / Czechia / France / Belgium / Germany / Hungary / Poland / Netherlands / Portugal","Belgium / Croatia / Czech Republic / France / Germany / Greece / Hungary / Italy / Netherlands / Poland / Portugal / Spain",1,TRUE
"CTIS","Croatia / Sweden / Poland / Spain / Latvia / Romania / Bulgaria / Slovakia / Norway / Portugal / Denmark / Czechia / France / Estonia / Austria / Netherlands / Germany / Lithuania / Ireland / Italy / Belgium / Greece","Austria / Belgium / Bulgaria / Croatia / Czech Republic / Denmark / Estonia / France / Germany / Greece / Ireland / Italy / Latvia / Lithuania / Netherlands / Norway / Poland / Portugal / Romania / Slovakia / Spain / Sweden",1,TRUE
"CTIS","Cyprus / Croatia / Spain / Greece","Croatia / Cyprus / Greece / Spain",1,TRUE
"CTIS","Cyprus / Greece","Cyprus / Greece",1,FALSE
"CTIS","Cyprus / Netherlands","Cyprus / Netherlands",1,FALSE
"CTIS","Czechia / Austria / Belgium / Ireland / Spain / Germany / Romania / Netherlands / Slovakia / Greece / Poland / Italy / Denmark / France / Sweden","Austria / Belgium / Czech Republic / Denmark / France / Germany / Greece / Ireland / Italy / Netherlands / Poland / Romania / Slovakia / Spain / Sweden",1,TRUE
"CTIS","Czechia / Austria / Spain / Romania / Germany / Italy / France","Austria / Czech Republic / France / Germany / Italy / Romania / Spain",1,TRUE
"CTIS","Czechia / Austria / Sweden / Italy / Germany / Netherlands / Hungary / Slovakia / Poland / France","Austria / Czech Republic / France / Germany / Hungary / Italy / Netherlands / Poland / Slovakia / Sweden",1,TRUE
"CTIS","Czechia / Belgium / Austria / Spain / Netherlands / Germany / France / Italy / Poland","Austria / Belgium / Czech Republic / France / Germany / Italy / Netherlands / Poland / Spain",1,TRUE
"CTIS","Czechia / Belgium / France / Germany / Poland","Belgium / Czech Republic / France / Germany / Poland",1,TRUE
"CTIS","Czechia / Belgium / France / Netherlands / Ireland / Sweden / Greece / Hungary / Norway / Austria / Spain / Italy / Portugal","Austria / Belgium / Czech Republic / France / Greece / Hungary / Ireland / Italy / Netherlands / Norway / Portugal / Spain / Sweden",1,TRUE
"CTIS","Czechia / Belgium / France / Romania / Ireland / Italy / Spain / Greece / Germany / Poland","Belgium / Czech Republic / France / Germany / Greece / Ireland / Italy / Poland / Romania / Spain",1,TRUE
"CTIS","Czechia / Belgium / Italy / Spain / France / Germany / Poland / Austria","Austria / Belgium / Czech Republic / France / Germany / Italy / Poland / Spain",1,TRUE
"CTIS","Czechia / Belgium / Norway / Spain / Poland / Hungary / Netherlands / Germany / Portugal / France / Austria / Denmark / Italy","Austria / Belgium / Czech Republic / Denmark / France / Germany / Hungary / Italy / Netherlands / Norway / Poland / Portugal / Spain",1,TRUE
"CTIS","Czechia / Belgium / Poland","Belgium / Czech Republic / Poland",1,TRUE
"CTIS","Czechia / Belgium / Spain / Germany / Italy / Austria / Poland / Netherlands / Hungary / Romania","Austria / Belgium / Czech Republic / Germany / Hungary / Italy / Netherlands / Poland / Romania / Spain",1,TRUE
"CTIS","Czechia / Belgium / Spain / Hungary / Italy / Netherlands / Romania / Germany / France / Greece / Austria / Poland","Austria / Belgium / Czech Republic / France / Germany / Greece / Hungary / Italy / Netherlands / Poland / Romania / Spain",1,TRUE
"CTIS","Czechia / Belgium / Spain / Italy / Greece / Germany / France / Bulgaria / Poland","Belgium / Bulgaria / Czech Republic / France / Germany / Greece / Italy / Poland / Spain",1,TRUE
"CTIS","Czechia / Belgium / Sweden / France / Bulgaria / Italy / Germany / Netherlands / Poland / Spain","Belgium / Bulgaria / Czech Republic / France / Germany / Italy / Netherlands / Poland / Spain / Sweden",1,TRUE
"CTIS","Czechia / Bulgaria / Croatia / Netherlands / Poland / Estonia / Hungary / Spain / France / Slovakia / Austria / Lithuania / Germany / Latvia / Greece / Italy","Austria / Bulgaria / Croatia / Czech Republic / Estonia / France / Germany / Greece / Hungary / Italy / Latvia / Lithuania / Netherlands / Poland / Slovakia / Spain",1,TRUE
"CTIS","Czechia / Bulgaria / Netherlands / Hungary / Sweden / Slovakia / Slovenia / Greece / Norway / Poland / Italy / Spain / Estonia / Denmark / France / Romania / Portugal / Austria / Germany","Austria / Bulgaria / Czech Republic / Denmark / Estonia / France / Germany / Greece / Hungary / Italy / Netherlands / Norway / Poland / Portugal / Romania / Slovakia / Slovenia / Spain / Sweden",1,TRUE
"CTIS","Czechia / Bulgaria / Netherlands / Spain / Poland / Germany / Italy / Hungary / Belgium","Belgium / Bulgaria / Czech Republic / Germany / Hungary / Italy / Netherlands / Poland / Spain",1,TRUE
"CTIS","Czechia / Bulgaria / Poland / Finland","Bulgaria / Czech Republic / Finland / Poland",1,TRUE
"CTIS","Czechia / Bulgaria / Slovakia / Spain / Hungary / Germany / Romania / Poland","Bulgaria / Czech Republic / Germany / Hungary / Poland / Romania / Slovakia / Spain",1,TRUE
"CTIS","Czechia / Bulgaria / Spain / Poland / Hungary / Germany","Bulgaria / Czech Republic / Germany / Hungary / Poland / Spain",1,TRUE
"CTIS","Czechia / Croatia / Slovakia","Croatia / Czech Republic / Slovakia",1,TRUE
"CTIS","Czechia / Denmark / Belgium / Finland / Germany / Italy / Greece / Norway / Sweden / Romania / Austria / France / Spain","Austria / Belgium / Czech Republic / Denmark / Finland / France / Germany / Greece / Italy / Norway / Romania / Spain / Sweden",1,TRUE
"CTIS","Czechia / Denmark / Bulgaria / Netherlands / Belgium / Finland / Hungary / Portugal / Sweden / Spain / Norway","Belgium / Bulgaria / Czech Republic / Denmark / Finland / Hungary / Netherlands / Norway / Portugal / Spain / Sweden",1,TRUE
