"register","raw","normalised","n_trials","changed"
"CTIS","Anogenital warts / Genital wart","Anogenital warts / Genital wart",1,FALSE
"CTIS","Anorexia","Anorexia",1,FALSE
"CTIS","Anoxic brain damage / Cardiac arrest / Coma / Post cardiac arrest syndrome / Reperfusion injury","Anoxic brain damage / Cardiac arrest / Coma / Post cardiac arrest syndrome / Reperfusion injury",1,FALSE
"CTIS","Anterior cruciate ligament reconstruction","Anterior cruciate ligament reconstruction",1,FALSE
"CTIS","Anterior uveitis / Axial spondyloarthritis","Anterior uveitis / Axial spondyloarthritis",1,FALSE
"CTIS","Anti-GBM disease","Anti-gbm disease",1,TRUE
"CTIS","Anti-HLA antibody test positive / Antibody-mediated rejection / Transplant rejection","Anti-hla antibody test positive / Antibody-mediated rejection / Transplant rejection",1,TRUE
"CTIS","Anti-NMDA receptor encephalitis","Anti-nmda receptor encephalitis",1,TRUE
"CTIS","Anti-myelin-associated glycoprotein antibodies positive","Anti-myelin-associated glycoprotein antibodies positive",1,FALSE
"CTIS","Antibiotic level therapeutic","Antibiotic level therapeutic",1,FALSE
"CTIS","Antibiotic prophylaxis / Appendectomy","Antibiotic prophylaxis / Appendectomy",1,FALSE
"CTIS","Antibiotic therapy / Erythema migrans","Antibiotic therapy / Erythema migrans",1,FALSE
"CTIS","Antibody-mediated rejection","Antibody-mediated rejection",1,FALSE
"CTIS","Antibody-mediated rejection / Chronic antibody-mediated rejection","Antibody-mediated rejection / Chronic antibody-mediated rejection",1,FALSE
"CTIS","Antibody-mediated rejection / Transplant rejection","Antibody-mediated rejection / Transplant rejection",1,FALSE
"CTIS","Anticoagulant reversal therapy","Anticoagulant reversal therapy",1,FALSE
"CTIS","Antiphospholipid antibodies / Antiphospholipid antibodies positive","Antiphospholipid antibodies / Antiphospholipid antibodies positive",1,FALSE
"CTIS","Antiphospholipid syndrome","Antiphospholipid syndrome",1,FALSE
"CTIS","Antisynthetase syndrome / Behcet's disease / Dermatomyositis","Antisynthetase syndrome / Behcet's disease / Dermatomyositis",1,FALSE
"CTIS","Antisynthetase syndrome / Dermatomyositis / Immune-mediated myositis / Necrotizing myositis / Polymyositis","Antisynthetase syndrome / Dermatomyositis / Immune-mediated myositis / Necrotizing myositis / Polymyositis",1,FALSE
"CTIS","Antithrombin deficiency","Antithrombin deficiency",1,FALSE
"CTIS","Antiviral treatment / Cell-mediated immune deficiency","Antiviral treatment / Cell-mediated immune deficiency",1,FALSE
"CTIS","Anxiety / Anxiety depression / Heart failure with preserved ejection fraction","Anxiety / Anxiety depression / Heart failure with preserved ejection fraction",1,FALSE
"CTIS","Anxiety disorder / Mood disorder / Post-traumatic stress disorder","Anxiety disorder / Mood disorder / Post-traumatic stress disorder",1,FALSE
"CTIS","Anxiety disorder / Mood disorder / Psychotic disorder","Anxiety disorder / Mood disorder / Psychotic disorder",1,FALSE
"CTIS","Aortic disorder / Coronary heart disease / Valvular heart disease NOS","Aortic disorder / Coronary heart disease / Valvular heart disease NOS",1,FALSE
"CTIS","Aortic stenosis","Aortic stenosis",1,FALSE
"CTIS","Aortic stenosis / Aortic valve calcification / Transcatheter aortic valve implantation","Aortic stenosis / Aortic valve calcification / Transcatheter aortic valve implantation",1,FALSE
"CTIS","Aortic stenosis / Aortic valve replacement","Aortic stenosis / Aortic valve replacement",1,FALSE
"CTIS","Aortic stenosis / Aortic valve stenosis","Aortic stenosis / Aortic valve stenosis",1,FALSE
"CTIS","Aortic stenosis / Aortic valve stenosis / TAVI","Aortic stenosis / Aortic valve stenosis / TAVI",1,FALSE
"CTIS","Aortic valve disease / Coronary artery disease / Diseases of mitral valve / Diseases of tricuspid valve","Aortic valve disease / Coronary artery disease / Diseases of mitral valve / Diseases of tricuspid valve",1,FALSE
"CTIS","Aortic valve repair / Aortic valve replacement / Aortic valvular disorders / Chronic ischemic heart disease, unspecified / Coronary artery bypass / Mitral valve disease / Mitral valve repair / Mitral valve replacement","Aortic valve repair / Aortic valve replacement / Aortic valvular disorders / Chronic ischemic heart disease, unspecified / Coronary artery bypass / Mitral valve disease / Mitral valve repair / Mitral valve replacement",1,FALSE
"CTIS","Aortic valve stenosis","Aortic valve stenosis",1,FALSE
"CTIS","Aortic valve stenosis / Cardiac disorders","Aortic valve stenosis / Cardiac disorders",1,FALSE
"CTIS","Aortic valve stenosis and insufficiency","Aortic valve stenosis and insufficiency",1,FALSE
"CTIS","Apathy","Apathy",1,FALSE
"CTIS","Apathy / Neurodegenerative disorder","Apathy / Neurodegenerative disorder",1,FALSE
"CTIS","Apathy / Stroke","Apathy / Stroke",1,FALSE
"CTIS","Aplasia pure red cell","Aplasia pure red cell",1,FALSE
"CTIS","Apnea neonatal / Bronchopulmonary dysplasia / Extremely preterm (less than 28 weeks) / Extremely preterm less than 28 weeks / Infantile apnea / Infantile central apnea / Infantile obstructive apnea / Neonatal respiratory failure / Primary apnea of premature newborns / Very preterm (28 to 32 weeks) / Very preterm infant","Apnea neonatal / Bronchopulmonary dysplasia / Extremely preterm (less than 28 weeks) / Extremely preterm less than 28 weeks / Infantile apnea / Infantile central apnea / Infantile obstructive apnea / Neonatal respiratory failure / Primary apnea of premature newborns / Very preterm (28 to 32 weeks) / Very preterm infant",1,FALSE
"CTIS","Apnoea neonatal","Apnoea neonatal",1,FALSE
"CTIS","Apocrine and eccrine gland disorders / Chronic spontaneous urticaria / Hidradenitis suppurativa","Apocrine and eccrine gland disorders / Chronic spontaneous urticaria / Hidradenitis suppurativa",1,FALSE
"CTIS","Arginase deficiency","Arginase deficiency",1,FALSE
"CTIS","Arrest cardiac / Heart arrest","Arrest cardiac / Heart arrest",1,FALSE
"CTIS","Arrhythmia / Cardiac arrhythmia","Arrhythmia / Cardiac arrhythmia",1,FALSE
"CTIS","Arrhythmia sinus / Arterial hypotension","Arrhythmia sinus / Arterial hypotension",1,FALSE
"CTIS","Arrhythmogenic right ventricular cardiomyopathy","Arrhythmogenic right ventricular cardiomyopathy",1,FALSE
"CTIS","Arrhythmogenic right ventricular dysplasia","Arrhythmogenic right ventricular dysplasia",1,FALSE
"CTIS","Arterial angioplasty / Arterial thrombosis / Arterial thrombosis limb / Arterial thrombosis of the leg / Atherothrombosis / Percutaneous transluminal angioplasty / Peripheral arterial disease / Peripheral arterial occlusive disease Fontaine stage III / Peripheral artery angioplasty","Arterial angioplasty / Arterial thrombosis / Arterial thrombosis limb / Arterial thrombosis of the leg / Atherothrombosis / Percutaneous transluminal angioplasty / Peripheral arterial disease / Peripheral arterial occlusive disease fontaine / Peripheral artery angioplasty",1,TRUE
"CTIS","Arterial calcification / Ectonucleotide pyrophosphatase/phosphodiesterase 1 deficiency / Gene mutations and other alterations NEC","Arterial calcification / Ectonucleotide pyrophosphatase/phosphodiesterase 1 deficiency / Gene mutations and other alterations NEC",1,FALSE
"CTIS","Arterial calcification / Ectonucleotide pyrophosphatase/phosphodiesterase 1 deficiency / Gene mutations and other alterations NEC / Pseudoxanthoma elasticum","Arterial calcification / Ectonucleotide pyrophosphatase/phosphodiesterase 1 deficiency / Gene mutations and other alterations NEC / Pseudoxanthoma elasticum",1,FALSE
"CTIS","Arterial hypertension","Arterial hypertension",1,FALSE
"CTIS","Arterial hypertension / Arterial stiffness","Arterial hypertension / Arterial stiffness",1,FALSE
"CTIS","Arterial hypertension / Chronic kidney disease stage 3 / Chronic kidney disease stage 4 / Hyperkalaemia","Arterial hypertension / Chronic kidney disease / Hyperkalaemia",1,TRUE
"CTIS","Arterial hypertension / Juvenile hypertension","Arterial hypertension / Juvenile hypertension",1,FALSE
"CTIS","Arterial hypotension / Intraoperative hypotension / Postoperative hypotension","Arterial hypotension / Intraoperative hypotension / Postoperative hypotension",1,FALSE
"CTIS","Arterial tortuosity syndrome / Ehlers-Danlos syndrome / Loeys-Dietz syndrome / Marfan's syndrome / Shprintzen-Goldberg syndrome","Arterial tortuosity syndrome / Ehlers-danlos syndrome / Loeys-dietz syndrome / Marfan's syndrome / Shprintzen-goldberg syndrome",1,TRUE
"CTIS","Arteriopathy / Ischemic stroke","Arteriopathy / Ischemic stroke",1,FALSE
"CTIS","Arteriosclerosis coronary artery / Chronic kidney disease / Mitral and aortic valve disease","Arteriosclerosis coronary artery / Chronic kidney disease / Mitral and aortic valve disease",1,FALSE
"CTIS","Arteriosclerosis stenosis vascular insufficiency and necrosis","Arteriosclerosis stenosis vascular insufficiency and necrosis",1,FALSE
"CTIS","Arteriosclerosis stenosis vascular insufficiency and necrosis / Arteriosclerosis, stenosis, vascular insufficiency and necrosis / Cerebrovascular and spinal necrosis and vascular insufficiency / Ischaemic stroke / Ischemic stroke / Vascular disorders","Arteriosclerosis stenosis vascular insufficiency and necrosis / Arteriosclerosis, stenosis, vascular insufficiency and necrosis / Cerebrovascular and spinal necrosis and vascular insufficiency / Ischaemic stroke / Ischemic stroke / Vascular disorders",1,FALSE
"CTIS","Arteriosclerotic cardiovascular disease / Chronic kidney disease","Arteriosclerotic cardiovascular disease / Chronic kidney disease",1,FALSE
"CTIS","Arteriovenous graft thrombosis","Arteriovenous graft thrombosis",1,FALSE
"CTIS","Arteriovenous malformations","Arteriovenous malformations",1,FALSE
"CTIS","Arteriovenous malformations / Artery malformation","Arteriovenous malformations / Artery malformation",1,FALSE
"CTIS","Arteriovenous malformations / Lymphatic malformation / Microcystic lymphatic malformation","Arteriovenous malformations / Lymphatic malformation / Microcystic lymphatic malformation",1,FALSE
"CTIS","Arthralgia","Arthralgia",1,FALSE
"CTIS","Arthritis gouty","Arthritis gouty",1,FALSE
"CTIS","Arthritis gouty / Articular gout / Gout / Gout flare","Arthritis gouty / Articular gout / Gout / Gout flare",1,FALSE
"CTIS","Arthritis rheumatoid / Crohn's disease (colon) / Generalized pustular psoriasis","Arthritis rheumatoid / Crohn's disease (colon) / Generalized pustular psoriasis",1,FALSE
"CTIS","Arthritis rheumatoid / Inflammatory bowel disease","Arthritis rheumatoid / Inflammatory bowel disease",1,FALSE
"CTIS","Arthritis rheumatoid / Inflammatory bowel disease / Spondylarthritis","Arthritis rheumatoid / Inflammatory bowel disease / Spondylarthritis",1,FALSE
"CTIS","Arthritis rheumatoid / Keratoconjunctivitis sicca not specified as Sjogren's / Rheumatoid arthritis / Sjogren's / Sjogren's disease / Sjogren's syndrome / Syndrome Sjogren's / Systemic lupus erythematosis / Systemic lupus erythematosus","Arthritis rheumatoid / Keratoconjunctivitis sicca not specified as sjogren's / Rheumatoid arthritis / Sjogren's / Sjogren's disease / Sjogren's syndrome / Syndrome sjogren's / Systemic lupus erythematosis / Systemic lupus erythematosus",1,TRUE
"CTIS","Arthritis rheumatoid / Linear IgA bullous dermatosis","Arthritis rheumatoid / Linear iga bullous dermatosis",1,TRUE
"CTIS","Arthritis rheumatoid / Lupus erythematosus systemic","Arthritis rheumatoid / Lupus erythematosus systemic",1,FALSE
"CTIS","Arthritis rheumatoid / Rheumatoid arthritis","Arthritis rheumatoid / Rheumatoid arthritis",1,FALSE
"CTIS","Arthritis rheumatoid / Rheumatoid arthritis / Seronegative rheumatoid arthritis / Seropositive rheumatoid arthritis","Arthritis rheumatoid / Rheumatoid arthritis / Seronegative rheumatoid arthritis / Seropositive rheumatoid arthritis",1,FALSE
"CTIS","Arthritis rheumatoid / Sjogren's disease","Arthritis rheumatoid / Sjogren's disease",1,FALSE
"CTIS","Arthritis rheumatoid / Systemic lupus erythematosis","Arthritis rheumatoid / Systemic lupus erythematosis",1,FALSE
"CTIS","Arthrofibrosis","Arthrofibrosis",1,FALSE
"CTIS","Arthroplasty of hip / Hip osteoarthritis / Hips osteoarthritis","Arthroplasty of hip / Hip osteoarthritis / Hips osteoarthritis",1,FALSE
"CTIS","Arthrosis","Arthrosis",1,FALSE
"CTIS","Articular cartilage defect","Articular cartilage defect",1,FALSE
"CTIS","Articular cartilage defect / Cartilage damage / Cartilage injury / Cartilage operation / Cartilage repair","Articular cartilage defect / Cartilage damage / Cartilage injury / Cartilage operation / Cartilage repair",1,FALSE
"CTIS","Articular gout","Articular gout",1,FALSE
"CTIS","Ascites / Ascites infection / Bacterascites / Hepatic cirrhosis / Hepatic encephalopathy / Liver cirrhosis / Monomicrobial non-neutrocytic bacterascites / Portal hypertension / Portal hypertensions / Spontaneous bacterial peritonitis","Ascites / Ascites infection / Bacterascites / Hepatic cirrhosis / Hepatic encephalopathy / Liver cirrhosis / Monomicrobial non-neutrocytic bacterascites / Portal hypertension / Portal hypertensions / Spontaneous bacterial peritonitis",1,FALSE
"CTIS","Aspergillus infection / Fungal infection / Fusarium infection / Scedosporium infection","Aspergillus infection / Fungal infection / Fusarium infection / Scedosporium infection",1,FALSE
"CTIS","Aspirin-exacerbated respiratory disease","Aspirin-exacerbated respiratory disease",1,FALSE
"CTIS","Aspirin-exacerbated respiratory disease / Aspirin-sensitive asthma","Aspirin-exacerbated respiratory disease / Aspirin-sensitive asthma",1,FALSE
"CTIS","Asplenia / Splenectomy","Asplenia / Splenectomy",1,FALSE
"CTIS","Assisted fertilization","Assisted fertilization",1,FALSE
"CTIS","Assisted reproductive technology","Assisted reproductive technology",1,FALSE
"CTIS","Associated with pulmonary arterial hypertension","Associated with pulmonary arterial hypertension",1,FALSE
"CTIS","Associated with pulmonary arterial hypertension / CTEPH / Heritable pulmonary arterial hypertension / Idiopathic pulmonary arterial hypertension / Pulmonary arterial hypertension","Associated with pulmonary arterial hypertension / CTEPH / Heritable pulmonary arterial hypertension / Idiopathic pulmonary arterial hypertension / Pulmonary arterial hypertension",1,FALSE
"CTIS","Asthma / Asthma aggravated / Exacerbation of asthma","Asthma / Asthma aggravated / Exacerbation of asthma",1,FALSE
"CTIS","Asthma / Asthma-COPD overlap syndrome / Chronic rhinosinusitis with nasal polyps / COPD","Asthma / Asthma-copd overlap syndrome / Chronic rhinosinusitis with nasal polyps / COPD",1,TRUE
"CTIS","Asthma / Bronchial disorders (excl neoplasms) / Bronchospasm and obstruction / Eosinophilic asthma / Respiratory thoracic and mediastinal disorders","Asthma / Bronchial disorders (excl neoplasms) / Bronchospasm and obstruction / Eosinophilic asthma / Respiratory thoracic and mediastinal disorders",1,FALSE
"CTIS","Asthma / COPD","Asthma / COPD",1,FALSE
"CTIS","Asthma / Chronic rhinosinusitis with nasal polyps","Asthma / Chronic rhinosinusitis with nasal polyps",1,FALSE
"CTIS","Asthma / Respiratory, thoracic and mediastinal disorders","Asthma / Respiratory, thoracic and mediastinal disorders",1,FALSE
"CTIS","Asthma / Wheezing","Asthma / Wheezing",1,FALSE
"CTIS","Asthma unspecified","Asthma unspecified",1,FALSE
"CTIS","Asthma-like condition / Asthma/bronchitis / Asthmatic / Childhood asthma / Exacerbation of asthma","Asthma-like condition / Asthma/bronchitis / Asthmatic / Childhood asthma / Exacerbation of asthma",1,FALSE
"CTIS","Astrocytoma","Astrocytoma",1,FALSE
"CTIS","Astrocytoma / Glioblastoma / Glioblastoma multiforme","Astrocytoma / Glioblastoma / Glioblastoma multiforme",1,FALSE
"CTIS","Astrocytoma malignant","Astrocytoma malignant",1,FALSE
"CTIS","Astrocytoma malignant / Glioblastoma","Astrocytoma malignant / Glioblastoma",1,FALSE
"CTIS","Asymptomatic HIV infection / Primary HIV infection","Asymptomatic HIV infection / Primary HIV infection",1,FALSE
"CTIS","Atherogenic dyslipidemia / Dyslipidemia / Familial hypercholesterolemia / Hypercholesterolemia / Primary hypercholesterolemia","Atherogenic dyslipidemia / Dyslipidemia / Familial hypercholesterolemia / Hypercholesterolemia / Primary hypercholesterolemia",1,FALSE
"CTIS","Atherosclerosis / Atherosclerotic cardiovascular disease / Hypertriglyceridemia","Atherosclerosis / Atherosclerotic cardiovascular disease / Hypertriglyceridemia",1,FALSE
"CTIS","Atherosclerotic cardiovascular disease / Atherosclerotic plaque","Atherosclerotic cardiovascular disease / Atherosclerotic plaque",1,FALSE
"CTIS","Atherosclerotic cardiovascular disease / Chronic kidney disease / CRP increased / hs-CRP increased","Atherosclerotic cardiovascular disease / Chronic kidney disease / CRP increased / Hs-crp increased",1,TRUE
"CTIS","Atherosclerotic cardiovascular disease / Deep venous thrombosis proximal / Embolism pulmonary / Secondary prevention","Atherosclerotic cardiovascular disease / Deep venous thrombosis proximal / Embolism pulmonary / Secondary prevention",1,FALSE
"CTIS","Atherosclerotic cardiovascular disease / Lipoprotein (a) increased","Atherosclerotic cardiovascular disease / Lipoprotein (a) increased",1,FALSE
"CTIS","Atherosclerotic cardiovascular disease / Obesity","Atherosclerotic cardiovascular disease / Obesity",1,FALSE
"CTIS","Athetoid cerebral palsy / Athetosis / Cerebral palsy / Chorea / Choreiform dyskinesia / Choreoathetosis / Dyskinesia / Dyskinetic syndrome / Dystonia","Athetoid cerebral palsy / Athetosis / Cerebral palsy / Chorea / Choreiform dyskinesia / Choreoathetosis / Dyskinesia / Dyskinetic syndrome / Dystonia",1,FALSE
"CTIS","Atopic dermatitis / Atopic eczema","Atopic dermatitis / Atopic eczema",1,FALSE
"CTIS","Atopic dermatitis / Dermatitis atopic","Atopic dermatitis / Dermatitis atopic",1,FALSE
"CTIS","Atrial fibrillation / Bleeding / Embolism and thrombosis / Ischaemic stroke","Atrial fibrillation / Bleeding / Embolism and thrombosis / Ischaemic stroke",1,FALSE
"CTIS","Atrial fibrillation / Cardiac ablation / Cardiac disorders / Embolic stroke / Nervous system disorders / Surgical and medical procedures","Atrial fibrillation / Cardiac ablation / Cardiac disorders / Embolic stroke / Nervous system disorders / Surgical and medical procedures",1,FALSE
"CTIS","Atrial fibrillation / Cardiac arrhythmias / Cardiac disorders / Electrical cardioversion / Metabolism and nutrition disorders / Obesity / Palpitations / Persistent atrial fibrillation / Supraventricular arrhythmias","Atrial fibrillation / Cardiac arrhythmias / Cardiac disorders / Electrical cardioversion / Metabolism and nutrition disorders / Obesity / Palpitations / Persistent atrial fibrillation / Supraventricular arrhythmias",1,FALSE
"CTIS","Atrial fibrillation / Cerebrovascular accident prophylaxis / Thromboembolism prophylaxis","Atrial fibrillation / Cerebrovascular accident prophylaxis / Thromboembolism prophylaxis",1,FALSE
"CTIS","Atrial fibrillation / Diabetes mellitus / Heart failure / Hypertension / Hyperuricemia / Ischaemic stroke / Metabolism and nutrition disorders / Transient ischaemic attack","Atrial fibrillation / Diabetes mellitus / Heart failure / Hypertension / Hyperuricemia / Ischaemic stroke / Metabolism and nutrition disorders / Transient ischaemic attack",1,FALSE
"CTIS","Atrial fibrillation / Ejection fraction normal / Sinus rhythm","Atrial fibrillation / Ejection fraction normal / Sinus rhythm",1,FALSE
"CTIS","Atrial fibrillation / Haemorrhage intracranial","Atrial fibrillation / Haemorrhage intracranial",1,FALSE
"CTIS","Atrial fibrillation / Ischemic stroke / Transient ischemic attack","Atrial fibrillation / Ischemic stroke / Transient ischemic attack",1,FALSE
"CTIS","Atrial fibrillation / Mitral regurgitation","Atrial fibrillation / Mitral regurgitation",1,FALSE
"CTIS","Atrial fibrillation / Supraventricular ectopics","Atrial fibrillation / Supraventricular ectopics",1,FALSE
"CTIS","Atrial fibrillation and flutter / Chronic ambulatory peritoneal dialysis / Chronic haemodialysis","Atrial fibrillation and flutter / Chronic ambulatory peritoneal dialysis / Chronic haemodialysis",1,FALSE
"CTIS","Atrial fibrillation paroxysmal / Coronary artery disease","Atrial fibrillation paroxysmal / Coronary artery disease",1,FALSE
"CTIS","Atrial fibrillation with rapid ventricular response","Atrial fibrillation with rapid ventricular response",1,FALSE
"CTIS","Atrial flutter/ fibrillation","Atrial flutter/ fibrillation",1,FALSE
"CTIS","Atrial flutter/ fibrillation / Bleeding / Fibrillation atrial / Generalised illness / Stroke","Atrial flutter/ fibrillation / Bleeding / Fibrillation atrial / Generalised illness / Stroke",1,FALSE
"CTIS","Atrophic age-related macular degeneration","Atrophic age-related macular degeneration",1,FALSE
"CTIS","Atrophy skeletal muscle","Atrophy skeletal muscle",1,FALSE
"CTIS","Attention deficit hyperactivity disorder / Major depression","Attention deficit hyperactivity disorder / Major depression",1,FALSE
"CTIS","Atypical breast hyperplasia / Carcinoma in situ of breast ductal / Lobular breast carcinoma in situ / Mixed ductal lobular breast carcinoma in situ","Atypical breast hyperplasia / Carcinoma in situ of breast ductal / Lobular breast carcinoma in situ / Mixed ductal lobular breast carcinoma in situ",1,FALSE
"CTIS","Atypical haemolytic uraemic syndrome","Atypical haemolytic uraemic syndrome",1,FALSE
"CTIS","Atypical hemolytic uremic syndrome / Paroxysmal nocturnal hemoglobinuria","Atypical hemolytic uremic syndrome / Paroxysmal nocturnal hemoglobinuria",1,FALSE
"CTIS","Atypical proliferating ovarian tumor / Endometrial cancer metastatic / Endometrial cancer recurrent / Ovarian cancer metastatic / Ovarian cancer recurrent","Atypical proliferating ovarian tumour / Endometrial cancer / Ovarian cancer",1,TRUE
"CTIS","Autism / Autism spectrum disorder / Intellectual disability","Autism / Autism spectrum disorder / Intellectual disability",1,FALSE
"CTIS","Autism spectrum disorder / Gastrointestinal disorder","Autism spectrum disorder / Gastrointestinal disorder",1,FALSE
"CTIS","Autism spectrum disorder / Gastrointestinal signs and symptoms","Autism spectrum disorder / Gastrointestinal signs and symptoms",1,FALSE
"CTIS","Autism spectrum disorder / Intellectual disability","Autism spectrum disorder / Intellectual disability",1,FALSE
"CTIS","Autism spectrum disorder / Psychiatric disorders","Autism spectrum disorder / Psychiatric disorders",1,FALSE
"CTIS","Autoimmune connective tissue disorder / Hidradenitis suppurativa / Skin inflammation","Autoimmune connective tissue disorder / Hidradenitis suppurativa / Skin inflammation",1,FALSE
"CTIS","Autoimmune demyelinating disease","Autoimmune demyelinating disease",1,FALSE
"CTIS","Autoimmune disorder NOS","Autoimmune disorder NOS",1,FALSE
"CTIS","Autoimmune disorders / Inflammation","Autoimmune disorders / Inflammation",1,FALSE
"CTIS","Autoimmune hemolytic anemia","Autoimmune hemolytic anemia",1,FALSE
"CTIS","Autoimmune hemolytic anemia / Autoimmune thrombocytopenia / Immune-mediated thrombocytopenia","Autoimmune hemolytic anemia / Autoimmune thrombocytopenia / Immune-mediated thrombocytopenia",1,FALSE
"CTIS","Autoimmune hepatitis","Autoimmune hepatitis",1,FALSE
"CTIS","Autoimmune inflammatory myopathy","Autoimmune inflammatory myopathy",1,FALSE
"CTIS","Autoimmune myocarditis","Autoimmune myocarditis",1,FALSE
"CTIS","Autoimmune uveitis","Autoimmune uveitis",1,FALSE
"CTIS","Autoinflammation with infantile enterocolitis / Congenital, familial and genetic disorders / Immune system disorders / Immune-mediated enterocolitis","Autoinflammation with infantile enterocolitis / Congenital, familial and genetic disorders / Immune system disorders / Immune-mediated enterocolitis",1,FALSE
"CTIS","Autosomal dominant polycystic liver disease / Polycystic kidney / Polycystic kidney, autosomal dominant / Polycystic liver disease","Autosomal dominant polycystic liver disease / Polycystic kidney / Polycystic kidney, autosomal dominant / Polycystic liver disease",1,FALSE
"CTIS","Axial spondyloarthritis / Hidradenitis suppurativa / Plaque psoriasis / Psoriatic arthritis","Axial spondyloarthritis / Hidradenitis suppurativa / Plaque psoriasis / Psoriatic arthritis",1,FALSE
"CTIS","Axial spondyloarthritis / Psoriatic arthritis / Rheumatoid arthritis","Axial spondyloarthritis / Psoriatic arthritis / Rheumatoid arthritis",1,FALSE
"CTIS","B precursor type acute leukaemia / B-cell acute lymphoblastic leukemia with BCR-ABL1","B precursor type acute leukaemia / B-cell acute lymphoblastic leukaemia with BCR-ABL1",1,TRUE
"CTIS","B precursor type acute leukaemia / B-cell lymphoma recurrent / B-cell lymphoma refractory / B-cell non-Hodgkin´s lymphoma recurrent / B-cell non-Hodgkin´s lymphoma refractory / B-cell type acute leukaemia / Burkitts leukaemia / Hodgkins disease recurrent / Hodgkins disease refractory / Mature B-cell type acute leukaemia","B precursor type acute leukaemia / B-cell lymphoma / B-cell non-hodgkin´s lymphoma / B-cell type acute leukaemia / Burkitts leukaemia / Hodgkins disease / Mature b-cell type acute leukaemia",1,TRUE
"CTIS","B-Lymphocytic CLL (Kiel Classification)","B-lymphocytic CLL (kiel classification)",1,TRUE
"CTIS","B-Lymphocytic CLL (Kiel Classification) / B-Lymphocytic, CLL Kiel Classification / Small lymphocytic lymphoma consistent with CLL (Working Formulation) / Small lymphocytic lymphoma, consistent with CLL Working Formulation","B-lymphocytic CLL (kiel classification) / B-lymphocytic, CLL kiel classification / Small lymphocytic lymphoma consistent with CLL (working formulation) / Small lymphocytic lymphoma, consistent with CLL working formulation",1,TRUE
"CTIS","B-Lymphocytic CLL (Kiel Classification) recurrent / B-Lymphocytic CLL (Kiel Classification) refractory","B-lymphocytic CLL (kiel classification)",1,TRUE
"CTIS","B-cell acute lymphoblastic leukaemia","B-cell acute lymphoblastic leukaemia",1,FALSE
"CTIS","B-cell acute lymphoblastic leukaemia / B-cell lymphoma / Neoplasms benign malignant and unspecified (incl cysts and polyps)","B-cell acute lymphoblastic leukaemia / B-cell lymphoma / Neoplasms benign malignant and unspecified (incl cysts and polyps)",1,FALSE
"CTIS","B-cell chronic lymphocytic leukaemia / B-cell non-Hodgkin´s lymphoma","B-cell chronic lymphocytic leukaemia / B-cell non-hodgkin´s lymphoma",1,TRUE
"CTIS","B-cell chronic lymphocytic leukaemia / B-cell non-Hodgkin´s lymphoma / Hematological malignancy","B-cell chronic lymphocytic leukaemia / B-cell non-hodgkin´s lymphoma / Hematological malignancy",1,TRUE
"CTIS","B-cell chronic lymphocytic leukemia / B-cell non-Hodgkin´s lymphoma recurrent / B-cell non-Hodgkin´s lymphoma refractory","B-cell chronic lymphocytic leukaemia / B-cell non-hodgkin´s lymphoma",1,TRUE
"CTIS","B-cell chronic lymphocytic leukemia / B-cell small lymphocytic lymphoma / Diffuse large B-cell lymphoma / Follicular B-cell non-Hodgkin´s lymphoma / Follicular B-cell non-Hodgkin´s lymphoma unclassifiable / Mantle cell lymphoma / Marginal zone lymphoma / Primary central nervous system lymphoma / Splenic marginal zone lymphoma / Von Waldenstrom macroglobulinemia","B-cell chronic lymphocytic leukaemia / B-cell small lymphocytic lymphoma / Diffuse large b-cell lymphoma / Follicular b-cell non-hodgkin´s lymphoma / Follicular b-cell non-hodgkin´s lymphoma unclassifiable / Mantle cell lymphoma / Marginal zone lymphoma / Primary central nervous system lymphoma / Splenic marginal zone lymphoma / Von waldenstrom macroglobulinemia",1,TRUE
"CTIS","B-cell chronic lymphocytic leukemia refractory / Lymphomas non-Hodgkin's B-cell","B-cell chronic lymphocytic leukaemia / Lymphomas non-hodgkin's b-cell",1,TRUE
"CTIS","B-cell chronic lymphocytic leukemia/prolymphocytic leukemia/small lymphocytic lymphoma / Diffuse large cell lymphoma (Diffuse large B-cell lymphoma) (Working Formulation) / Diffuse large cell lymphoma Diffuse large B-cell lymphoma Working Formulation / Follicular lymphoma / High grade B-cell lymphomas Burkitt-like lymphoma / Mantle cell lymphomas / Precursor B-lymphoblastic leukemia acute / Precursor B-lymphoblastic lymphomas / Primary mediastinal large B-cell lymphomas","B-cell chronic lymphocytic leukaemia/prolymphocytic leukaemia/small lymphocytic lymphoma / Diffuse large cell lymphoma (diffuse large b-cell lymphoma) (working formulation) / Diffuse large cell lymphoma diffuse large b-cell lymphoma working formulation / Follicular lymphoma / High grade b-cell lymphomas burkitt-like lymphoma / Mantle cell lymphomas / Precursor b-lymphoblastic leukaemia acute / Precursor b-lymphoblastic lymphomas / Primary mediastinal large b-cell lymphomas",1,TRUE
"CTIS","B-cell lymphoma","B-cell lymphoma",1,FALSE
